"id","name","date_of_birth","national_team","country_iso3","birth_country","birth_country_iso3","birthplace_city","match_addr","lon","lat","position","club","club_competition","is_active"
"822935","Mohamed Al-Mannai","2003-10-30","Qatar","QAT","Qatar","QAT","Doha","Doha, Qatar","51,5081812","25,3108807","Defensive Midfield","Al-Shamal","Stars League","True"
"454495","Mohamed Amine Ben Hamida","1995-12-15","Tunisia","TUN","Tunisia","TUN","Tunis","Tunis, Tunisia","10,1857757","36,8002068","Left-Back","Esperance Tunis","Tunisian Ligue 1","True"
"592396","Mohamed Amine Tougai","2000-01-22","Algerije","ALG","Algeria","DZA","Algier","Algier, Algeria","3,0588445","36,7729333","Centre-Back","Esperance Tunis","Tunisian Ligue 1","True"
"746910","Mohamed Amoura","2000-05-09","Algerije","ALG","Algeria","DZA","Tahir","Tahir, Algeria","5,897589","36,7712912","Centre-Forward","VfL Wolfsburg","Bundesliga","True"
"673513","Mohamed Belhadj Mahmoud","2000-04-24","Tunisia","TUN","Tunisia","TUN","Sousse","Sousse, Tunisia","10,6405254","35,8288284","Defensive Midfield","FC Lugano","Super League","True"
"134573","Mohamed El Shenawy","1988-12-18","Egypt","EGY","Egypt","EGY","El Hamool","El Hamool, Egypt","31,142222","31,31","Goalkeeper","El Ahly Kairo","Egyptian Premier League","True"
"343974","Mohamed Hany","1996-01-25","Egypt","EGY","Egypt","EGY","Kairo","Kairo, Egypt","31,2357257","30,0443879","Right-Back","El Ahly Kairo","Egyptian Premier League","True"
"308120","Mohamed Kanno","1994-09-22","Saudi Arabia","SAU","Saudi Arabia","SAU","Khobar","Khobar, Saudi Arabia","50,1960237","26,3039999","Central Midfield","Al-Hilal Riad","Saudi Pro League","True"
"911985","Mohamed KonÃ©","2002-03-07","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","AdjamÃ©","AdjamÃ©, Cote d'Ivoire","-4,0222008","5,3531211","Goalkeeper","RSC Charleroi","Jupiler Pro League","True"
"148455","Mohamed Salah","1992-06-15","Egypt","EGY","Egypt","EGY","Nagrig, Basyoun","Nagrig, Basyoun, Egypt","30,86694","30,9725","Right Winger","FC Liverpool","Premier League","True"
"742770","Mohamed TourÃ©","2004-03-26","Australia","AUS","Guinea","GIN","Conakry","Conakry, Guinea","-13,6998434","9,5170602","Centre-Forward","Norwich City","Championship","True"
"658052","Mohammad Abualnadi","2001-02-08","Jordan","JOR","United States of America","USA","Overland Park, ...","Overland Park, ..., United States","-94,6851702","38,9742502","Centre-Back","Selangor FC","Super League","True"
"895249","Mohammad Abu Hasheesh","1995-05-09","Jordan","JOR","Jordan","JOR","Amman","Amman, Jordan","35,9239625","31,9515694","Left-Back","Al-Karma","Iraq Stars League","True"
"310801","Mohammad Al-Dawoud","1992-12-04","Jordan","JOR","Jordan","JOR","Ar Ramtha","Ar Ramtha, Jordan","36,006944","32,559167","Central Midfield","Al-Wehdat","Jordanian Pro League","True"
"856087","Mohammad Ghorbani","2001-05-21","Iran","IRN","Iran","IRN","Arak, Markazi","Arak, Markazi, Iran","49,6893884","34,0862719","Defensive Midfield","Al-Wahda FC Abu Dhabi","UAE Pro League","True"
"603149","Mohammad Mohebi","1998-12-20","Iran","IRN","Iran","IRN","Bushehr","Bushehr, Iran","51,3204877","28,8936645","Left Winger","FK Rostov","Premier Liga","True"
"1181852","Mohammed Abu Al-Shamat","2002-08-11","Saudi Arabia","SAU","Saudi Arabia","SAU","Jeddah","Jeddah, Saudi Arabia","39,1742363","21,5504432","Right-Back","Al Qadisiyah FC","Saudi Pro League","True"
"262845","Mohammed Al-Owais","1991-10-10","Saudi Arabia","SAU","Saudi Arabia","SAU","-","-, Germany","49,583","25,383","Goalkeeper","Al-Ula FC","Saudi First Division League","True"
"266935","Mohammed Muntari","1993-12-20","Qatar","QAT","Ghana","GHA","Kumasi","Kumasi, Ghana","-1,6233086","6,6985605","Centre-Forward","Al-Gharafa SC","Stars League","True"
"589646","Mohanad Ali","2000-06-20","Iraq","IRQ","Iraq","IRQ","Baghdad","Baghdad, Iraq","44,3872213","33,3061701","Centre-Forward","Dibba Al-Fujairah","UAE Pro League","True"
"479682","Mohanad Lasheen","1996-05-29","Egypt","EGY","Egypt","EGY","Kairo","Kairo, Egypt","31,2357257","30,0443879","Defensive Midfield","Pyramids FC","Egyptian Premier League","True"
"883111","Mohannad Abu Taha","2003-02-02","Jordan","JOR","Jordan","JOR","Amman","Amman, Jordan","35,9239625","31,9515694","Left-Back","Al-Quwa Al-Jawiya","Iraq Stars League","True"
"1089202","MoÃ¯se Bombito","2000-03-30","Canada","CAN","Canada","CAN","Montreal, Quebec","Montreal, Quebec, Canada","-73,5698065","45,5031824","Centre-Back","OGC Nizza","Ligue 1","True"
"687626","MoisÃ©s Caicedo","2001-11-02","Ecuador","ECU","Ecuador","ECU","Santo Domingo","Santo Domingo, Ecuador","-79,1686724","-0,2546212","Defensive Midfield","FC Chelsea","Premier League","True"
"450233","MoisÃ©s RamÃ­rez","2000-09-09","Ecuador","ECU","Ecuador","ECU","Guayaquil","Guayaquil, Ecuador","-79,8868669","-2,1900572","Goalkeeper","AE Kifisias","Super League 1","True"
"405855","MojmÃ­r Chytil","1999-04-29","Czechia","CZE","Czechia","CZE","Skalka","Skalka, Czech Republic","17,2053355","49,0381823","Centre-Forward","SK Slavia Prag","Chance Liga","True"
"496706","Montassar Talbi","1998-05-26","Tunisia","TUN","France","FRA","Paris","Paris, France","2,320041","48,8588897","Centre-Back","FC Lorient","Ligue 1","True"
"524592","Moon-hwan Kim","1995-08-01","South Korea","KOR","South Korea","KOR","Hwaseong, Gyeonggi","Hwaseong, Gyeonggi, Korea, South","126,8312632","37,1994653","Right-Back","Daejeon Hana Citizen","K League 1","True"
"503743","Morgan Rogers","2002-07-26","England","ENG","England","ENG","Halesowen","Halesowen, England","-2,0514646","52,4492074","Attacking Midfield","Aston Villa","Premier League","True"
"230921","Mortadha Ben Ouanes","1994-07-02","Tunisia","TUN","Tunisia","TUN","Sousse","Sousse, Tunisia","10,6405254","35,8288284","Left Winger","Kasimpasa","SÃ¼per Lig","True"
"226524","Morten Thorsby","1996-05-05","Norway","NOR","Norway","NOR","Oslo","Oslo, Norway","10,7389701","59,9133301","Central Midfield","US Cremonese","Serie A","True"
"164904","Mory Diaw","1993-06-22","Senegal","SEN","France","FRA","Poissy","Poissy, France","2,0426301","48,9274192","Goalkeeper","AC Le Havre","Ligue 1","True"
"896616","Mostafa Ziko","1997-04-27","Egypt","EGY","Egypt","EGY","Alexandria","Alexandria, Egypt","29,8951716","31,1991806","Left Winger","Pyramids FC","Egyptian Premier League","True"
"869509","Moteb Al-Harbi","2000-02-19","Saudi Arabia","SAU","Saudi Arabia","SAU","Riyadh","Riyadh, Saudi Arabia","46,7160104","24,638916","Left-Back","Al-Hilal Riad","Saudi Pro League","True"
"551505","Mousa Tamari","1997-06-10","Jordan","JOR","Jordan","JOR","Amman","Amman, Jordan","35,9239625","31,9515694","Right Winger","FC Stade Rennes","Ligue 1","True"
"291200","Moussa NiakhatÃ©","1996-03-08","Senegal","SEN","France","FRA","Roubaix","Roubaix, France","3,1741734","50,6915893","Centre-Back","Olympique Lyon","Ligue 1","True"
"649026","Moustapha Mbow","2000-03-08","Senegal","SEN","Senegal","SEN","Dakar","Dakar, Senegal","-17,447938","14,693425","Centre-Back","Paris FC","Ligue 1","False"
"1034598","Moutaz Neffati","2004-09-04","Tunisia","TUN","Sweden","SWE","NorrkÃ¶ping","NorrkÃ¶ping, Sweden","16,1903511","58,5909124","Right-Back","IFK NorrkÃ¶ping","Superettan","True"
"330871","Muhammed Åengezer","1997-01-05","Turkey","TUR","Turkey","TUR","Bursa","Bursa, TÃ¼rkiye","29,0675039","40,1825734","Goalkeeper","Istanbul Basaksehir FK","SÃ¼per Lig","False"
"97925","Munir El Kajoui","1989-05-10","Morocco","MAR","Spain","ESP","Melilla","Melilla, Spain","-2,9409026","35,2918698","Goalkeeper","Renaissance de Berkane","Botola Pro Inwi","True"
"901181","Musab Al-Juwayr","2003-06-20","Saudi Arabia","SAU","Saudi Arabia","SAU","Riyadh","Riyadh, Saudi Arabia","46,7160104","24,638916","Central Midfield","Al Qadisiyah FC","Saudi Pro League","True"
"952341","Mustafa Saadoon","2001-05-25","Iraq","IRQ","Iraq","IRQ","Baghdad","Baghdad, Iraq","44,3872213","33,3061701","Right-Back","Al-Shorta SC","Iraq Stars League","True"
"245537","Nabil Bentaleb","1994-11-24","Algerije","ALG","France","FRA","Lille","Lille, France","3,0635282","50,6365654","Defensive Midfield","LOSC Lille","Ligue 1","True"
"479683","Nabil Dunga","1996-04-06","Egypt","EGY","Egypt","EGY","El Mahalla El Kubra","El Mahalla El Kubra, Egypt","31,1683002","30,9723517","Defensive Midfield","Al-Najma","Saudi Pro League","True"
"840254","Nadhir Benbouali","2000-04-17","Algerije","ALG","Algeria","DZA","Chlef","Chlef, Algeria","1,3315687","36,1649385","Centre-Forward","ETO FC GyÅr","NB I.","True"
"232454","Nadiem Amiri","1996-10-27","Germany","DEU","Germany","DEU","Ludwigshafen am ...","Ludwigshafen am ..., Germany","8,4381568","49,4704113","Central Midfield","1.FSV Mainz 05","Bundesliga","True"
"424042","Nahuel Molina","1998-04-06","Argentina","ARG","Argentina","ARG","Embalse","Embalse, Argentina","-64,4006283","-32,2067571","Right-Back","AtlÃ©tico Madrid","LaLiga","True"
"455425","Nando Pijnaker","1999-02-25","New Zealand","NZL","Netherlands","NLD","Brummen","Brummen, Netherlands","6,1258774","52,1106503","Centre-Back","Auckland FC","A-League Men","True"
"509911","Nasser Al-Dawsari","1998-12-19","Saudi Arabia","SAU","Saudi Arabia","SAU","Riyadh","Riyadh, Saudi Arabia","46,7160104","24,638916","Central Midfield","Al-Hilal Riad","Saudi Pro League","True"
"557614","NathanaÃ«l Mbuku","2002-03-16","Dem. Rep. Congo","COD","France","FRA","Villeneuve-Saint-Georges","Villeneuve-Saint-Georges, France","2,44782","48,7305272","Left Winger","Montpellier HSC","Ligue 2","True"
"177476","Nathan AkÃ©","1995-02-18","Netherlands","NLD","Netherlands","NLD","Den Haag","Den Haag, Netherlands","4,3113461","52,0799838","Centre-Back","Manchester City","Premier League","True"
"842420","Nathan-Dylan Saliba","2004-02-07","Canada","CAN","Canada","CAN","Longueuil, QuÃ©bec","Longueuil, QuÃ©bec, Canada","-73,4644578","45,521906","Central Midfield","RSC Anderlecht","Jupiler Pro League","True"
"691892","Nathaniel Brown","2003-06-16","Germany","DEU","Germany","DEU","Amberg","Amberg, Germany","11,8474021","49,4543662","Left-Back","Eintracht Frankfurt","Bundesliga","True"
"548254","Nathan Ngoy","2003-06-10","Belgium","BEL","Belgium","BEL","Brussel","Brussel, Belgium","4,352493","50,8467372","Centre-Back","LOSC Lille","Ligue 1","True"
"424015","Nathan Patterson","2001-10-16","Scotland","SCO","Scotland","SCO","Glasgow","Glasgow, Scotland","-4,2501687","55,861155","Right-Back","FC Everton","Premier League","True"
"886183","Nawaf Al-Aqidi","2000-05-10","Saudi Arabia","SAU","Saudi Arabia","SAU","Riyadh","Riyadh, Saudi Arabia","46,7160104","24,638916","Goalkeeper","Al-Nasr Riad","Saudi Pro League","True"
"821377","Nawaf Boushal","1999-09-16","Saudi Arabia","SAU","Saudi Arabia","SAU","Qatif","Qatif, Saudi Arabia","50,0087399","26,5586004","Right-Back","Al-Nasr Riad","Saudi Pro League","True"
"361914","Nayef Aguerd","1996-03-30","Morocco","MAR","Morocco","MAR","KÃ©nitra","KÃ©nitra, Morocco","-6,570169","34,26457","Centre-Back","Olympique Marseille","Ligue 1","True"
"901019","Neil El Aynaoui","2001-07-02","Morocco","MAR","France","FRA","Nancy","Nancy, France","6,1834097","48,6937223","Central Midfield","AS Rom","Serie A","True"
"231572","NÃ©lson Semedo","1993-11-16","Portugal","PRT","Portugal","PRT","Lisboa","Lisboa, Portugal","-9,1365919","38,7077507","Right-Back","Fenerbahce Istanbul","SÃ¼per Lig","True"
"956920","Nestory Irankunda","2006-02-09","Australia","AUS","Tanzania","TZA","Kigoma","Kigoma, Tanzania","30,0050533","-4,5126571","Right Winger","FC Watford","Championship","True"
"68290","Neymar","1992-02-05","Brazil","BRA","Brazil","BRA","Mogi das Cruzes","Mogi das Cruzes, Brazil","-46,1926671","-23,5234284","Attacking Midfield","FC Santos","SÃ©rie A","True"
"1016015","Ngal'ayel Mukau","2004-11-03","Dem. Rep. Congo","COD","Belgium","BEL","Antwerpen","Antwerpen, Belgium","4,3997081","51,2211097","Defensive Midfield","LOSC Lille","Ligue 1","True"
"225083","N'Golo KantÃ©","1991-03-29","France","FRA","France","FRA","Paris","Paris, France","2,320041","48,8588897","Defensive Midfield","Fenerbahce Istanbul","SÃ¼per Lig","True"
"455661","Nick Woltemade","2002-02-14","Germany","DEU","Germany","DEU","Bremen","Bremen, Germany","8,8071646","53,0758196","Centre-Forward","Newcastle United","Premier League","True"
"192635","Nico Elvedi","1996-09-30","Switzerland","CHE","Switzerland","CHE","ZÃ¼rich","ZÃ¼rich, Switzerland","8,5410422","47,3744489","Centre-Back","Borussia MÃ¶nchengladbach","Bundesliga","True"
"486031","Nico GonzÃ¡lez","1998-04-06","Argentina","ARG","Argentina","ARG","BelÃ©n de Escobar","BelÃ©n de Escobar, Argentina","-58,7950701","-34,3453213","Left Winger","AtlÃ©tico Madrid","LaLiga","True"
