Entity,Code,Year,Men,Women
Romania,ROU,1971,175.05154,162.49358
Romania,ROU,1972,175.11249,162.54996
Romania,ROU,1973,175.16623,162.60078
Romania,ROU,1974,175.2123,162.64598
Romania,ROU,1975,175.25047,162.6853
Romania,ROU,1976,175.2801,162.71815
Romania,ROU,1977,175.29947,162.74454
Romania,ROU,1978,175.30899,162.7645
Romania,ROU,1979,175.3093,162.77864
Romania,ROU,1980,175.3024,162.78922
Romania,ROU,1981,175.29106,162.79726
Romania,ROU,1982,175.2757,162.80396
Romania,ROU,1983,175.25621,162.80997
Romania,ROU,1984,175.23311,162.81467
Romania,ROU,1985,175.20532,162.81754
Romania,ROU,1986,175.17326,162.81812
Romania,ROU,1987,175.13693,162.81537
Romania,ROU,1988,175.0968,162.80902
Romania,ROU,1989,175.05412,162.80002
Romania,ROU,1990,175.01015,162.78899
Romania,ROU,1991,174.96555,162.77757
Romania,ROU,1992,174.92078,162.76611
Romania,ROU,1993,174.87598,162.75511
Romania,ROU,1994,174.83069,162.74492
Romania,ROU,1995,174.78574,162.73494
Romania,ROU,1996,174.74089,162.72511
Russia,RUS,1896,166.96913,153.58667
Russia,RUS,1897,167.0393,153.75305
Russia,RUS,1898,167.10939,153.91978
Russia,RUS,1899,167.17972,154.08667
Russia,RUS,1900,167.2501,154.2535
Russia,RUS,1901,167.32024,154.41983
Russia,RUS,1902,167.39055,154.58586
Russia,RUS,1903,167.4613,154.75102
Russia,RUS,1904,167.53195,154.9151
Russia,RUS,1905,167.60248,155.07802
Russia,RUS,1906,167.67252,155.23991
Russia,RUS,1907,167.74274,155.40097
Russia,RUS,1908,167.81323,155.56117
Russia,RUS,1909,167.88446,155.72012
Russia,RUS,1910,167.9564,155.87874
Russia,RUS,1911,168.02974,156.0381
Russia,RUS,1912,168.10463,156.19948
Russia,RUS,1913,168.18158,156.36348
Russia,RUS,1914,168.26022,156.5302
Russia,RUS,1915,168.34058,156.70006
Russia,RUS,1916,168.42229,156.87267
Russia,RUS,1917,168.50475,157.04785
Russia,RUS,1918,168.58685,157.22348
Russia,RUS,1919,168.66692,157.39679
Russia,RUS,1920,168.74329,157.56712
Russia,RUS,1921,168.81497,157.73314
Russia,RUS,1922,168.88176,157.8939
Russia,RUS,1923,168.94461,158.04797
Russia,RUS,1924,169.00432,158.19493
Russia,RUS,1925,169.06563,158.33583
Russia,RUS,1926,169.13153,158.47208
Russia,RUS,1927,169.20616,158.6044
Russia,RUS,1928,169.29185,158.73361
Russia,RUS,1929,169.38972,158.86008
Russia,RUS,1930,169.50002,158.9857
Russia,RUS,1931,169.62196,159.10991
Russia,RUS,1932,169.75456,159.23404
Russia,RUS,1933,169.89845,159.35884
Russia,RUS,1934,170.05286,159.4858
Russia,RUS,1935,170.21727,159.61496
Russia,RUS,1936,170.38982,159.74626
Russia,RUS,1937,170.56877,159.87938
Russia,RUS,1938,170.75255,160.01385
Russia,RUS,1939,170.94006,160.14897
Russia,RUS,1940,171.13199,160.28465
Russia,RUS,1941,171.32886,160.42068
Russia,RUS,1942,171.53058,160.55644
Russia,RUS,1943,171.73665,160.69154
Russia,RUS,1944,171.94556,160.82608
Russia,RUS,1945,172.15544,160.95973
Russia,RUS,1946,172.36574,161.09207
Russia,RUS,1947,172.57468,161.2223
Russia,RUS,1948,172.7811,161.34952
Russia,RUS,1949,172.98328,161.47437
Russia,RUS,1950,173.18137,161.598
Russia,RUS,1951,173.37456,161.72119
Russia,RUS,1952,173.56277,161.84364
Russia,RUS,1953,173.74738,161.96564
Russia,RUS,1954,173.92886,162.08678
Russia,RUS,1955,174.10806,162.2076
Russia,RUS,1956,174.2852,162.32785
Russia,RUS,1957,174.46217,162.44824
Russia,RUS,1958,174.63895,162.56975
Russia,RUS,1959,174.81607,162.69325
Russia,RUS,1960,174.99194,162.81783
Russia,RUS,1961,175.16426,162.94261
Russia,RUS,1962,175.3297,163.06589
Russia,RUS,1963,175.48534,163.18474
Russia,RUS,1964,175.62822,163.29662
Russia,RUS,1965,175.75757,163.40036
Russia,RUS,1966,175.87457,163.49626
Russia,RUS,1967,175.9791,163.58421
Russia,RUS,1968,176.0707,163.66469
Russia,RUS,1969,176.15158,163.73851
Russia,RUS,1970,176.2214,163.80576
Russia,RUS,1971,176.28044,163.86732
Russia,RUS,1972,176.32872,163.92401
Russia,RUS,1973,176.36746,163.97688
Russia,RUS,1974,176.39723,164.0278
Russia,RUS,1975,176.41908,164.07748
Russia,RUS,1976,176.43353,164.12593
Russia,RUS,1977,176.44135,164.17291
Russia,RUS,1978,176.44371,164.21896
Russia,RUS,1979,176.44144,164.26524
Russia,RUS,1980,176.43594,164.31386
Russia,RUS,1981,176.43056,164.36565
Russia,RUS,1982,176.42545,164.42094
Russia,RUS,1983,176.42183,164.48004
Russia,RUS,1984,176.42017,164.54163
Russia,RUS,1985,176.41841,164.60443
Russia,RUS,1986,176.41696,164.66745
Russia,RUS,1987,176.41591,164.72984
Russia,RUS,1988,176.41554,164.79097
Russia,RUS,1989,176.41656,164.85083
Russia,RUS,1990,176.41888,164.9098
Russia,RUS,1991,176.42358,164.96889
Russia,RUS,1992,176.42976,165.02846
Russia,RUS,1993,176.43703,165.08861
Russia,RUS,1994,176.44447,165.14923
Russia,RUS,1995,176.4526,165.20998
Russia,RUS,1996,176.46053,165.2705
Rwanda,RWA,1896,159.94559,152.26762
Rwanda,RWA,1897,160.0693,152.39073
Rwanda,RWA,1898,160.19319,152.514
Rwanda,RWA,1899,160.31714,152.63737
Rwanda,RWA,1900,160.4412,152.76048
Rwanda,RWA,1901,160.56532,152.8831
Rwanda,RWA,1902,160.68993,153.005
Rwanda,RWA,1903,160.8146,153.12582
Rwanda,RWA,1904,160.93958,153.24536
Rwanda,RWA,1905,161.06473,153.36368
Rwanda,RWA,1906,161.18977,153.48026
Rwanda,RWA,1907,161.31544,153.59587
Rwanda,RWA,1908,161.44164,153.71022
Rwanda,RWA,1909,161.56795,153.82365
Rwanda,RWA,1910,161.69536,153.93683
Rwanda,RWA,1911,161.82416,154.05003
Rwanda,RWA,1912,161.95473,154.1638
Rwanda,RWA,1913,162.08714,154.27829
Rwanda,RWA,1914,162.22092,154.39362
Rwanda,RWA,1915,162.3559,154.50983
Rwanda,RWA,1916,162.49211,154.62665
Rwanda,RWA,1917,162.62888,154.74457
Rwanda,RWA,1918,162.76605,154.86295
Rwanda,RWA,1919,162.90257,154.98112
Rwanda,RWA,1920,163.03825,155.09863
Rwanda,RWA,1921,163.17229,155.2153
Rwanda,RWA,1922,163.30388,155.33055
Rwanda,RWA,1923,163.43364,155.4429
Rwanda,RWA,1924,163.56248,155.55333
Rwanda,RWA,1925,163.69215,155.6635
Rwanda,RWA,1926,163.82445,155.77344
Rwanda,RWA,1927,163.96045,155.88335
Rwanda,RWA,1928,164.09984,155.99356
Rwanda,RWA,1929,164.24188,156.10422
Rwanda,RWA,1930,164.38594,156.21498
Rwanda,RWA,1931,164.53036,156.32486
Rwanda,RWA,1932,164.67351,156.43388
Rwanda,RWA,1933,164.81616,156.54288
Rwanda,RWA,1934,164.95801,156.65254
Rwanda,RWA,1935,165.09837,156.7624
Rwanda,RWA,1936,165.23615,156.87218
Rwanda,RWA,1937,165.37076,156.98111
Rwanda,RWA,1938,165.50127,157.08841
Rwanda,RWA,1939,165.62663,157.19388
Rwanda,RWA,1940,165.74702,157.2963
Rwanda,RWA,1941,165.86285,157.3953
Rwanda,RWA,1942,165.97516,157.49094
Rwanda,RWA,1943,166.08492,157.58432
Rwanda,RWA,1944,166.19197,157.67566
Rwanda,RWA,1945,166.29536,157.7642
Rwanda,RWA,1946,166.39554,157.85016
Rwanda,RWA,1947,166.49156,157.93372
Rwanda,RWA,1948,166.58348,158.01366
Rwanda,RWA,1949,166.67091,158.0902
Rwanda,RWA,1950,166.75272,158.16434
Rwanda,RWA,1951,166.82758,158.23497
Rwanda,RWA,1952,166.8947,158.30008
Rwanda,RWA,1953,166.95482,158.3588
Rwanda,RWA,1954,167.00775,158.40958
Rwanda,RWA,1955,167.05379,158.45222
Rwanda,RWA,1956,167.09409,158.48633
Rwanda,RWA,1957,167.12924,158.51239
Rwanda,RWA,1958,167.15977,158.53085
Rwanda,RWA,1959,167.18513,158.54141
Rwanda,RWA,1960,167.20543,158.54318
Rwanda,RWA,1961,167.21927,158.53586
Rwanda,RWA,1962,167.22504,158.51865
Rwanda,RWA,1963,167.221,158.49034
Rwanda,RWA,1964,167.2056,158.44984
Rwanda,RWA,1965,167.17981,158.3974
Rwanda,RWA,1966,167.14494,158.33405
Rwanda,RWA,1967,167.10178,158.26076
Rwanda,RWA,1968,167.05278,158.17865
Rwanda,RWA,1969,166.99976,158.08788
Rwanda,RWA,1970,166.94351,157.98866
Rwanda,RWA,1971,166.88477,157.88179
Rwanda,RWA,1972,166.82373,157.76866
Rwanda,RWA,1973,166.7612,157.65063
Rwanda,RWA,1974,166.69614,157.52899
Rwanda,RWA,1975,166.62682,157.40385
Rwanda,RWA,1976,166.55023,157.27516
Rwanda,RWA,1977,166.46434,157.14337
Rwanda,RWA,1978,166.36784,157.0091
Rwanda,RWA,1979,166.26016,156.87271
Rwanda,RWA,1980,166.14081,156.7365
Rwanda,RWA,1981,166.00993,156.60233
Rwanda,RWA,1982,165.86661,156.47157
Rwanda,RWA,1983,165.70891,156.34445
Rwanda,RWA,1984,165.53687,156.22017
Rwanda,RWA,1985,165.34927,156.09752
Rwanda,RWA,1986,165.14647,155.97621
Rwanda,RWA,1987,164.92862,155.85542
Rwanda,RWA,1988,164.6983,155.7346
Rwanda,RWA,1989,164.45866,155.61449
Rwanda,RWA,1990,164.21123,155.49472
Rwanda,RWA,1991,163.95895,155.37637
Rwanda,RWA,1992,163.70393,155.25854
Rwanda,RWA,1993,163.44794,155.14081
Rwanda,RWA,1994,163.19157,155.02287
Rwanda,RWA,1995,162.93547,154.90488
Rwanda,RWA,1996,162.67892,154.78688
Saint Kitts and Nevis,KNA,1896,160.30185,152.71869
Saint Kitts and Nevis,KNA,1897,160.48639,152.92564
Saint Kitts and Nevis,KNA,1898,160.67085,153.13326
Saint Kitts and Nevis,KNA,1899,160.85506,153.34105
Saint Kitts and Nevis,KNA,1900,161.03914,153.54823
Saint Kitts and Nevis,KNA,1901,161.2236,153.75511
Saint Kitts and Nevis,KNA,1902,161.40762,153.96129
Saint Kitts and Nevis,KNA,1903,161.59169,154.16661
Saint Kitts and Nevis,KNA,1904,161.77585,154.37045
Saint Kitts and Nevis,KNA,1905,161.95993,154.57314
Saint Kitts and Nevis,KNA,1906,162.14375,154.77434
Saint Kitts and Nevis,KNA,1907,162.32802,154.97388
Saint Kitts and Nevis,KNA,1908,162.51318,155.17256
Saint Kitts and Nevis,KNA,1909,162.69868,155.36987
Saint Kitts and Nevis,KNA,1910,162.88512,155.56657
Saint Kitts and Nevis,KNA,1911,163.07375,155.76328
Saint Kitts and Nevis,KNA,1912,163.26433,155.96043
Saint Kitts and Nevis,KNA,1913,163.4575,156.15869
Saint Kitts and Nevis,KNA,1914,163.65239,156.35771
Saint Kitts and Nevis,KNA,1915,163.84918,156.55771
Saint Kitts and Nevis,KNA,1916,164.04759,156.75867
Saint Kitts and Nevis,KNA,1917,164.24763,156.96065
Saint Kitts and Nevis,KNA,1918,164.44875,157.16273
Saint Kitts and Nevis,KNA,1919,164.64984,157.36455
Saint Kitts and Nevis,KNA,1920,164.84988,157.56613
Saint Kitts and Nevis,KNA,1921,165.04834,157.76593
Saint Kitts and Nevis,KNA,1922,165.24371,157.96303
Saint Kitts and Nevis,KNA,1923,165.43556,158.15622
Saint Kitts and Nevis,KNA,1924,165.62375,158.3452
Saint Kitts and Nevis,KNA,1925,165.8094,158.53096
Saint Kitts and Nevis,KNA,1926,165.993,158.71321
Saint Kitts and Nevis,KNA,1927,166.17517,158.89233
Saint Kitts and Nevis,KNA,1928,166.35556,159.06819
Saint Kitts and Nevis,KNA,1929,166.53369,159.24033
Saint Kitts and Nevis,KNA,1930,166.7087,159.4079
Saint Kitts and Nevis,KNA,1931,166.87878,159.56987
Saint Kitts and Nevis,KNA,1932,167.04321,159.72499
Saint Kitts and Nevis,KNA,1933,167.20259,159.87488
Saint Kitts and Nevis,KNA,1934,167.35696,160.02058
Saint Kitts and Nevis,KNA,1935,167.50722,160.1625
Saint Kitts and Nevis,KNA,1936,167.65356,160.30095
Saint Kitts and Nevis,KNA,1937,167.7955,160.43536
Saint Kitts and Nevis,KNA,1938,167.93271,160.56526
Saint Kitts and Nevis,KNA,1939,168.06468,160.68935
Saint Kitts and Nevis,KNA,1940,168.19208,160.8074
Saint Kitts and Nevis,KNA,1941,168.31581,160.91887
Saint Kitts and Nevis,KNA,1942,168.43733,161.02379
Saint Kitts and Nevis,KNA,1943,168.55785,161.12413
Saint Kitts and Nevis,KNA,1944,168.67712,161.2202
Saint Kitts and Nevis,KNA,1945,168.7947,161.31203
Saint Kitts and Nevis,KNA,1946,168.91049,161.40015
Saint Kitts and Nevis,KNA,1947,169.02325,161.484
Saint Kitts and Nevis,KNA,1948,169.13284,161.563
Saint Kitts and Nevis,KNA,1949,169.23816,161.63675
Saint Kitts and Nevis,KNA,1950,169.33847,161.7042
Saint Kitts and Nevis,KNA,1951,169.43166,161.76492
Saint Kitts and Nevis,KNA,1952,169.51733,161.8176
Saint Kitts and Nevis,KNA,1953,169.59595,161.86212
Saint Kitts and Nevis,KNA,1954,169.66798,161.89827
Saint Kitts and Nevis,KNA,1955,169.7344,161.92674
Saint Kitts and Nevis,KNA,1956,169.79556,161.94797
Saint Kitts and Nevis,KNA,1957,169.8538,161.96225
Saint Kitts and Nevis,KNA,1958,169.91002,161.97058
Saint Kitts and Nevis,KNA,1959,169.96416,161.97264
Saint Kitts and Nevis,KNA,1960,170.01656,161.96848
Saint Kitts and Nevis,KNA,1961,170.06683,161.95793
Saint Kitts and Nevis,KNA,1962,170.11305,161.94092
Saint Kitts and Nevis,KNA,1963,170.1529,161.91644
Saint Kitts and Nevis,KNA,1964,170.1855,161.88335
Saint Kitts and Nevis,KNA,1965,170.21083,161.84128
Saint Kitts and Nevis,KNA,1966,170.22893,161.79033
Saint Kitts and Nevis,KNA,1967,170.24113,161.73172
Saint Kitts and Nevis,KNA,1968,170.24843,161.66689
Saint Kitts and Nevis,KNA,1969,170.25325,161.59686
Saint Kitts and Nevis,KNA,1970,170.25679,161.52267
Saint Kitts and Nevis,KNA,1971,170.25937,161.44579
Saint Kitts and Nevis,KNA,1972,170.26025,161.36717
Saint Kitts and Nevis,KNA,1973,170.25902,161.28723
Saint Kitts and Nevis,KNA,1974,170.25417,161.20708
Saint Kitts and Nevis,KNA,1975,170.24564,161.1257
Saint Kitts and Nevis,KNA,1976,170.23157,161.0422
Saint Kitts and Nevis,KNA,1977,170.21054,160.95628
Saint Kitts and Nevis,KNA,1978,170.18367,160.86882
Saint Kitts and Nevis,KNA,1979,170.15146,160.78041
Saint Kitts and Nevis,KNA,1980,170.11612,160.69247
Saint Kitts and Nevis,KNA,1981,170.07896,160.6055
Saint Kitts and Nevis,KNA,1982,170.04099,160.52003
Saint Kitts and Nevis,KNA,1983,170.0022,160.43579
Saint Kitts and Nevis,KNA,1984,169.9634,160.35217
Saint Kitts and Nevis,KNA,1985,169.92459,160.26784
Saint Kitts and Nevis,KNA,1986,169.88683,160.18117
Saint Kitts and Nevis,KNA,1987,169.85101,160.09128
Saint Kitts and Nevis,KNA,1988,169.8171,159.99744
Saint Kitts and Nevis,KNA,1989,169.78549,159.9005
Saint Kitts and Nevis,KNA,1990,169.75696,159.80098
Saint Kitts and Nevis,KNA,1991,169.73172,159.70044
Saint Kitts and Nevis,KNA,1992,169.70926,159.59964
Saint Kitts and Nevis,KNA,1993,169.68826,159.49873
Saint Kitts and Nevis,KNA,1994,169.66698,159.39806
Saint Kitts and Nevis,KNA,1995,169.64523,159.29788
Saint Kitts and Nevis,KNA,1996,169.62335,159.19788
Saint Lucia,LCA,1896,162.00648,153.65926
Saint Lucia,LCA,1897,162.19022,153.86472
Saint Lucia,LCA,1898,162.37405,154.07057
Saint Lucia,LCA,1899,162.55801,154.27644
Saint Lucia,LCA,1900,162.74178,154.48192
Saint Lucia,LCA,1901,162.9256,154.68724
Saint Lucia,LCA,1902,163.10925,154.89168
Saint Lucia,LCA,1903,163.29292,155.09517
Saint Lucia,LCA,1904,163.47641,155.29727
Saint Lucia,LCA,1905,163.65959,155.49838
Saint Lucia,LCA,1906,163.84276,155.69789
Saint Lucia,LCA,1907,164.02646,155.89618
Saint Lucia,LCA,1908,164.21129,156.09367
Saint Lucia,LCA,1909,164.39685,156.29013
Saint Lucia,LCA,1910,164.5838,156.48596
Saint Lucia,LCA,1911,164.77304,156.68219
Saint Lucia,LCA,1912,164.96466,156.87898
Saint Lucia,LCA,1913,165.15868,157.07697
Saint Lucia,LCA,1914,165.3544,157.27592
Saint Lucia,LCA,1915,165.55196,157.47562
Saint Lucia,LCA,1916,165.75127,157.67642
Saint Lucia,LCA,1917,165.95227,157.87846
Saint Lucia,LCA,1918,166.15431,158.08084
Saint Lucia,LCA,1919,166.35648,158.28331
Saint Lucia,LCA,1920,166.55782,158.48575
Saint Lucia,LCA,1921,166.75778,158.68694
Saint Lucia,LCA,1922,166.95485,158.88565
Saint Lucia,LCA,1923,167.14842,159.0809
Saint Lucia,LCA,1924,167.33875,159.27272
Saint Lucia,LCA,1925,167.52646,159.462
Saint Lucia,LCA,1926,167.71208,159.6483
Saint Lucia,LCA,1927,167.89674,159.83209
Saint Lucia,LCA,1928,168.07942,160.01299
Saint Lucia,LCA,1929,168.25998,160.1909
Saint Lucia,LCA,1930,168.4374,160.36475
Saint Lucia,LCA,1931,168.61014,160.53383
Saint Lucia,LCA,1932,168.7776,160.69731
Saint Lucia,LCA,1933,168.9404,160.85612
Saint Lucia,LCA,1934,169.09885,161.01173
Saint Lucia,LCA,1935,169.25337,161.1644
Saint Lucia,LCA,1936,169.40408,161.31451
Saint Lucia,LCA,1937,169.55081,161.46147
Saint Lucia,LCA,1938,169.693,161.60461
Saint Lucia,LCA,1939,169.8304,161.74272
Saint Lucia,LCA,1940,169.96352,161.87561
Saint Lucia,LCA,1941,170.09311,162.00319
Saint Lucia,LCA,1942,170.221,162.12532
Saint Lucia,LCA,1943,170.34784,162.24416
Saint Lucia,LCA,1944,170.4738,162.35982
Saint Lucia,LCA,1945,170.59851,162.47235
Saint Lucia,LCA,1946,170.72186,162.58206
Saint Lucia,LCA,1947,170.84256,162.68864
Saint Lucia,LCA,1948,170.96082,162.79149
Saint Lucia,LCA,1949,171.07527,162.89003
Saint Lucia,LCA,1950,171.18521,162.9836
Saint Lucia,LCA,1951,171.2885,163.07166
Saint Lucia,LCA,1952,171.38489,163.15327
Saint Lucia,LCA,1953,171.47455,163.2282
Saint Lucia,LCA,1954,171.55852,163.29607
Saint Lucia,LCA,1955,171.63724,163.35744
Saint Lucia,LCA,1956,171.71107,163.41281
Saint Lucia,LCA,1957,171.78255,163.46199
Saint Lucia,LCA,1958,171.85263,163.50583
Saint Lucia,LCA,1959,171.9207,163.54431
Saint Lucia,LCA,1960,171.98755,163.57768
Saint Lucia,LCA,1961,172.05275,163.60573
Saint Lucia,LCA,1962,172.1142,163.62852
Saint Lucia,LCA,1963,172.16965,163.64442
Saint Lucia,LCA,1964,172.21722,163.65234
Saint Lucia,LCA,1965,172.25667,163.65202
Saint Lucia,LCA,1966,172.28873,163.64375
Saint Lucia,LCA,1967,172.31436,163.6283
Saint Lucia,LCA,1968,172.33449,163.60709
Saint Lucia,LCA,1969,172.35146,163.58113
Saint Lucia,LCA,1970,172.36642,163.55096
Saint Lucia,LCA,1971,172.37979,163.51822
Saint Lucia,LCA,1972,172.3913,163.4837
Saint Lucia,LCA,1973,172.40038,163.44794
Saint Lucia,LCA,1974,172.40558,163.41167
Saint Lucia,LCA,1975,172.40662,163.37415
Saint Lucia,LCA,1976,172.40187,163.33443
Saint Lucia,LCA,1977,172.3901,163.2925
Saint Lucia,LCA,1978,172.3723,163.24854
Saint Lucia,LCA,1979,172.34917,163.20299
Saint Lucia,LCA,1980,172.32277,163.15747
Saint Lucia,LCA,1981,172.29443,163.1125
Saint Lucia,LCA,1982,172.26471,163.06842
Saint Lucia,LCA,1983,172.23381,163.02548
Saint Lucia,LCA,1984,172.20262,162.9826
Saint Lucia,LCA,1985,172.17104,162.9385
Saint Lucia,LCA,1986,172.1403,162.8921
Saint Lucia,LCA,1987,172.11139,162.84265
Saint Lucia,LCA,1988,172.08441,162.78929
Saint Lucia,LCA,1989,172.06001,162.73296
Saint Lucia,LCA,1990,172.03854,162.67404
Saint Lucia,LCA,1991,172.02043,162.61392
Saint Lucia,LCA,1992,172.00488,162.55377
Saint Lucia,LCA,1993,171.9905,162.49367
Saint Lucia,LCA,1994,171.97562,162.43362
Saint Lucia,LCA,1995,171.96036,162.374
Saint Lucia,LCA,1996,171.94531,162.31439
Saint Vincent and the Grenadines,VCT,1896,161.76973,150.56184
Saint Vincent and the Grenadines,VCT,1897,161.93852,150.75386
Saint Vincent and the Grenadines,VCT,1898,162.10722,150.94638
Saint Vincent and the Grenadines,VCT,1899,162.27571,151.13928
Saint Vincent and the Grenadines,VCT,1900,162.44414,151.33179
Saint Vincent and the Grenadines,VCT,1901,162.61275,151.52396
Saint Vincent and the Grenadines,VCT,1902,162.78139,151.71529
Saint Vincent and the Grenadines,VCT,1903,162.95033,151.90591
Saint Vincent and the Grenadines,VCT,1904,163.11926,152.09515
Saint Vincent and the Grenadines,VCT,1905,163.28802,152.28331
Saint Vincent and the Grenadines,VCT,1906,163.45656,152.47041
Saint Vincent and the Grenadines,VCT,1907,163.62537,152.65622
Saint Vincent and the Grenadines,VCT,1908,163.79538,152.84131
Saint Vincent and the Grenadines,VCT,1909,163.96614,153.02551
Saint Vincent and the Grenadines,VCT,1910,164.138,153.2096
Saint Vincent and the Grenadines,VCT,1911,164.31209,153.39421
Saint Vincent and the Grenadines,VCT,1912,164.48842,153.57953
Saint Vincent and the Grenadines,VCT,1913,164.66728,153.76627
Saint Vincent and the Grenadines,VCT,1914,164.84808,153.95404
Saint Vincent and the Grenadines,VCT,1915,165.03099,154.14313
Saint Vincent and the Grenadines,VCT,1916,165.2158,154.33368
Saint Vincent and the Grenadines,VCT,1917,165.40254,154.52594
Saint Vincent and the Grenadines,VCT,1918,165.59091,154.71915
Saint Vincent and the Grenadines,VCT,1919,165.77975,154.91295
Saint Vincent and the Grenadines,VCT,1920,165.96849,155.10736
Saint Vincent and the Grenadines,VCT,1921,166.1563,155.30078
Saint Vincent and the Grenadines,VCT,1922,166.34183,155.49226
Saint Vincent and the Grenadines,VCT,1923,166.52449,155.68073
Saint Vincent and the Grenadines,VCT,1924,166.7045,155.86618
Saint Vincent and the Grenadines,VCT,1925,166.88263,156.04909
Saint Vincent and the Grenadines,VCT,1926,167.05919,156.22966
Saint Vincent and the Grenadines,VCT,1927,167.23528,156.40813
Saint Vincent and the Grenadines,VCT,1928,167.41054,156.5842
Saint Vincent and the Grenadines,VCT,1929,167.58434,156.75787
Saint Vincent and the Grenadines,VCT,1930,167.75569,156.92848
Saint Vincent and the Grenadines,VCT,1931,167.92307,157.09471
Saint Vincent and the Grenadines,VCT,1932,168.086,157.2558
Saint Vincent and the Grenadines,VCT,1933,168.24463,157.41315
Saint Vincent and the Grenadines,VCT,1934,168.3998,157.5679
Saint Vincent and the Grenadines,VCT,1935,168.55206,157.72046
Saint Vincent and the Grenadines,VCT,1936,168.7015,157.87114
Saint Vincent and the Grenadines,VCT,1937,168.84761,158.01938
Saint Vincent and the Grenadines,VCT,1938,168.99,158.16513
Saint Vincent and the Grenadines,VCT,1939,169.12807,158.3073
Saint Vincent and the Grenadines,VCT,1940,169.26248,158.44513
Saint Vincent and the Grenadines,VCT,1941,169.3943,158.57843
Saint Vincent and the Grenadines,VCT,1942,169.52509,158.70744
Saint Vincent and the Grenadines,VCT,1943,169.65602,158.83429
Saint Vincent and the Grenadines,VCT,1944,169.78716,158.95915
Saint Vincent and the Grenadines,VCT,1945,169.91808,159.08226
Saint Vincent and the Grenadines,VCT,1946,170.04808,159.20386
Saint Vincent and the Grenadines,VCT,1947,170.17659,159.32352
Saint Vincent and the Grenadines,VCT,1948,170.30331,159.44072
Saint Vincent and the Grenadines,VCT,1949,170.42767,159.55539
Saint Vincent and the Grenadines,VCT,1950,170.54877,159.66652
Saint Vincent and the Grenadines,VCT,1951,170.66461,159.77325
Saint Vincent and the Grenadines,VCT,1952,170.77458,159.87474
Saint Vincent and the Grenadines,VCT,1953,170.87933,159.97101
Saint Vincent and the Grenadines,VCT,1954,170.97934,160.06148
Saint Vincent and the Grenadines,VCT,1955,171.0752,160.14694
Saint Vincent and the Grenadines,VCT,1956,171.16757,160.22736
