id,name,rank,ocupacion,lugar,lon,lat,fuente,iso3,iso3_geometria,pais,region
8979058,"Konrad II, Count of Württemberg",83707,NOBLEMAN,,,,sin dato en Wikidata,,,,
3235508,"William IV, Duke of Brunswick-Lüneburg",83720,NOBLEMAN,,,,sin dato en Wikidata,,,,
9305210,Domenico Flabanico,83740,POLITICIAN,,,,sin dato en Wikidata,,,,
3464716,Chorso,83751,POLITICIAN,,,,sin dato en Wikidata,,,,
1554371,Albert-László Barabási,83768,PHYSICIST,Hungría,,,ciudadania (Wikidata),HUN,HUN,Hungary,Europa del Este/Asia Central
10471886,"Hartmann, Count of Württemberg",83773,POLITICIAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
2785236,Lucius Cornelius Lentulus,83777,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
5286171,Tiberius Sempronius Longus,83811,POLITICIAN,,,,sin dato en Wikidata,,,,
18018972,Polycarpus II of Byzantium,83872,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
17079,Kay Redfield Jamison,83881,WRITER,Estados Unidos,,,ciudadania (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
20011980,Lutgardis of Luxemburg,83882,POLITICIAN,Bruselas,,,pais del lugar (Wikidata),BEL,BEL,Belgium,Europa Occidental
5774349,Sedecion of Byzantium,83890,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
32820907,Kudur-Enlil,83920,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
17832175,Lucius Domitius Ahenobarbus,83928,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
4621029,Arechis I of Benevento,84004,POLITICIAN,,,,sin dato en Wikidata,,,,
10279253,Bernardino López de Carvajal,84008,RELIGIOUS FIGURE,Plasencia,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
16882793,Craterus,84077,HISTORIAN,,,,sin dato en Wikidata,,,,
3125633,"Joan, Countess of Blois",84087,NOBLEMAN,,,,sin dato en Wikidata,,,,
5166425,Gaius Cornelius Cethegus,84101,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
13047358,"Otto IV, Duke of Lower Bavaria",84104,POLITICIAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
932276,Leopoldo Nobili,84107,PHYSICIST,Trassilico,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
17295322,Giuseppe Moro,84125,SOCCER PLAYER,Carbonera,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
849073,Decimus Junius Silanus Torquatus,84131,POLITICIAN,,,,sin dato en Wikidata,,,,
68480375,Amir Khan Muttaqi,84137,POLITICIAN,Nad Ali District,,,pais del lugar (Wikidata),AFG,AFG,Afghanistan,Asia del Sur
4250839,Osric of Northumbria,84138,POLITICIAN,,,,sin dato en Wikidata,,,,
3258469,Quintus Marcius Rex,84140,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
3331633,Osbald of Northumbria,84186,POLITICIAN,,,,sin dato en Wikidata,,,,
2287699,Farrah Franklin,84194,ACTOR,Des Moines,,,pais del lugar (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
27109094,Princess Maria Christina of Saxony,84224,POLITICIAN,Varsovia,,,pais del lugar (Wikidata),POL,POL,Poland,Europa del Este/Asia Central
192968,Domnall Brecc,84243,POLITICIAN,Reino de Dalriada,,,ciudadania (Wikidata),GBR,GBR,United Kingdom,Europa Occidental
6483204,Ankhwennefer,84253,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
5551419,Johan Agrell,84269,COMPOSER,Löts socken,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
3165737,Rolf Jacobsen,84283,WRITER,Christiania,,,pais del lugar (Wikidata),NOR,NOR,Norway,Europa Occidental
4755031,Alusian of Bulgaria,84292,NOBLEMAN,Bulgaria,,,ciudadania (Wikidata),BGR,BGR,Bulgaria,Europa del Este/Asia Central
1140188,Polyaenus of Lampsacus,84303,MATHEMATICIAN,,,,sin dato en Wikidata,,,,
5562750,"Philip II, Marquis of Namur",84369,POLITICIAN,,,,sin dato en Wikidata,,,,
636139,David of Dinant,84457,PHILOSOPHER,Dinant,,,pais del lugar (Wikidata),BEL,BEL,Belgium,Europa Occidental
4748151,Oton Iveković,84473,PAINTER,Klanjec,,,pais del lugar (Wikidata),HRV,HRV,Croatia,Europa del Este/Asia Central
37023245,Ferdinando Petruccelli della Gattina,84487,WRITER,Moliterno,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
21859529,"Elisabeth of Sicily, Duchess of Bavaria",84508,POLITICIAN,,,,sin dato en Wikidata,,,,
3888926,Gaius Claudius Pulcher,84513,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
14396799,Stepanos Asoghik,84601,HISTORIAN,Taron,,,pais del lugar (Wikidata),TUR,TUR,Türkiye,Europa del Este/Asia Central
39671110,Publius Cornelius Scipio Asina,84616,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
2604595,Kateryna Serebrianska,84702,GYMNAST,Simferopol,34.10222222,44.95194444,coordenada Pantheon,UKR,UKR,Ukraine,Europa del Este/Asia Central
1286587,Satish Dhawan,84712,MATHEMATICIAN,Srinagar,74.79,34.09,coordenada Pantheon (sin pais),,,,
6058376,Osred II of Northumbria,84736,POLITICIAN,,,,sin dato en Wikidata,,,,
2245721,Eystein Meyla,84737,NOBLEMAN,,,,sin dato en Wikidata,,,,
9419153,"Frederick I, Duke of Brunswick-Wolfenbüttel",84749,POLITICIAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
22276490,Sándor Sára,84753,FILM DIRECTOR,Tura,,,pais del lugar (Wikidata),HUN,HUN,Hungary,Europa del Este/Asia Central
55619670,Antonio Sivera,84774,SOCCER PLAYER,Játiva,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
549180,Septimius,84804,POLITICIAN,,,,sin dato en Wikidata,,,,
14142363,Catherine Karlsdotter,84815,NOBLEMAN,Noruega,,,ciudadania (Wikidata),NOR,NOR,Norway,Europa Occidental
2753547,Eustace Grenier,84827,POLITICIAN,Reino de Jerusalén,,,ciudadania (Wikidata),SYR,SYR,Syria,Medio Oriente/N. Africa
14374093,"Conrad, Margrave of Brandenburg-Stendal",84828,POLITICIAN,,,,sin dato en Wikidata,,,,
32927503,Adad-shuma-iddina,84876,POLITICIAN,,,,sin dato en Wikidata,,,,
3127191,"Hugh II, Count of Blois",84884,NOBLEMAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
34238698,Arnošt Muka,84888,WRITER,Großhänchen,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
13734649,Andronikos Asen,84918,POLITICIAN,,,,sin dato en Wikidata,,,,
14170431,Vladimir Sukachev,84920,BIOLOGIST,,,,sin dato en Wikidata,,,,
16417011,Željko Perušić,84951,SOCCER PLAYER,Varoš,,,pais del lugar (Wikidata),SVN,SVN,Slovenia,Europa del Este/Asia Central
10874376,Mary Pat Gleason,85034,ACTOR,Lake City,,,pais del lugar (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
58228726,Godomar I,85057,NOBLEMAN,,,,sin dato en Wikidata,,,,
1385880,Giovanni Giacomo Gastoldi,85058,COMPOSER,Caravaggio,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
4038352,Serafino Vannutelli,85061,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
235244,Granius Licinianus,85110,WRITER,,,,sin dato en Wikidata,,,,
18963637,"Edward III, Duke of Bar",85120,NOBLEMAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
34632570,Baba-aha-iddina,85149,POLITICIAN,,,,sin dato en Wikidata,,,,
18731636,Marcus Aemilius Lepidus Porcina,85178,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
3546540,Théodore Gouvy,85194,COMPOSER,Schafbrücke,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
786468,William II Jordan,85214,POLITICIAN,,,,sin dato en Wikidata,,,,
11666327,Titus Manlius Torquatus,85239,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
8816868,Afrasiyab Badalbeyli,85258,COMPOSER,Shusha,46.74833333,39.75833333,coordenada Pantheon,AZE,AZE,Azerbaijan,Europa del Este/Asia Central
3850751,Ekrem Akurgal,85285,ARCHAEOLOGIST,Tulkarm,35.02666667,32.3125,coordenada Pantheon + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
21951156,Marcus Valerius Messalla Appianus,85295,POLITICIAN,,,,sin dato en Wikidata,,,,
5563165,"Waleran IV, Duke of Limburg",85302,POLITICIAN,,,,sin dato en Wikidata,,,,
29773106,Bunefer,85342,POLITICIAN,,,,sin dato en Wikidata,,,,
655708,"Theobald I, Duke of Lorraine",85384,NOBLEMAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
11082784,Bagrat Shinkuba,85394,POLITICIAN,Ochamchira District,41.4461,42.8581,coordenada Pantheon,GEO,GEO,Georgia,Europa del Este/Asia Central
2614376,Laodice of Macedonia,85446,POLITICIAN,,,,sin dato en Wikidata,,,,
873685,Gennadi Manakov,85474,ASTRONAUT,Yefimovka,,,pais del lugar (Wikidata),RUS,RUS,Russia,Europa del Este/Asia Central
197281,Eadmer,85489,HISTORIAN,,,,sin dato en Wikidata,,,,
2001080,Johan Peter Falk,85563,BIOLOGIST,,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
4392689,Alexios Branas,85567,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
49530242,Dean,85579,SINGER,Seúl,,,pais del lugar (Wikidata),KOR,KOR,South Korea,Asia Oriental
773834,Zsigmond Kemény,85595,WRITER,Vințu de Jos,,,pais del lugar (Wikidata),ROU,ROU,Romania,Europa del Este/Asia Central
2687331,Sæbbi of Essex,85603,POLITICIAN,,,,sin dato en Wikidata,,,,
24633137,"William II, Duke of Brunswick-Lüneburg",85636,POLITICIAN,,,,sin dato en Wikidata,,,,
12280703,Elsa Laula Renberg,85646,POLITICIAN,Storseleby,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
1143773,Gerhard Schrader,85648,CHEMIST,Bortfeld,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
8984941,"Ludwig II, Count of Württemberg",85678,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
53984870,Edu Expósito,85690,SOCCER PLAYER,Cubellas,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
44338888,Manius Otacilius Crassus,85696,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
15090258,Gustavo Peña,85720,SOCCER PLAYER,Talpa de Allende,,,pais del lugar (Wikidata),MEX,MEX,Mexico,America Latina
2335577,Ariobarzanes II of Cius,85731,POLITICIAN,,,,sin dato en Wikidata,,,,
5511969,Gottfried von Hohenlohe,85732,NOBLEMAN,,,,sin dato en Wikidata,,,,
2628889,Peter Heine Nielsen,85756,POLITICIAN,Holstebro,,,pais del lugar (Wikidata),DNK,DNK,Denmark,Europa Occidental
192972,Eochaid Buide,85781,POLITICIAN,Reino de Dalriada,,,ciudadania (Wikidata),GBR,GBR,United Kingdom,Europa Occidental
8220552,Sylvester Gozzolini,85798,RELIGIOUS FIGURE,Osimo,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
5806752,Louis of Burgundy,85816,POLITICIAN,,,,sin dato en Wikidata,,,,
12670046,Tshering Yangdon,85857,NOBLEMAN,Distrito de Punakha,,,pais del lugar (Wikidata),BTN,BTN,Bhutan,Asia del Sur
5637268,Pentti Haanpää,85871,WRITER,Leskelä,,,pais del lugar (Wikidata),FIN,FIN,Finland,Europa Occidental
481472,Eadric of Kent,85921,POLITICIAN,,,,sin dato en Wikidata,,,,
1786789,Yohannes I,85946,POLITICIAN,,,,sin dato en Wikidata,,,,
6257434,Youssef Mokhtari,85958,SOCCER PLAYER,Beni Sidel,,,pais del lugar (Wikidata),MAR,MAR,Morocco,Medio Oriente/N. Africa
2686940,Sigeberht the Little,85996,POLITICIAN,,,,sin dato en Wikidata,,,,
7537567,"Charles Augustus, Hereditary Grand Duke of Saxe-Weimar-Eisenach",86000,NOBLEMAN,Schloss Wilhelmsthal,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
2066609,Friedrich Kiel,86064,COMPOSER,Puderbach,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
5661325,Olaf Bull,86086,WRITER,Christiania,,,pais del lugar (Wikidata),NOR,NOR,Norway,Europa Occidental
48974390,Paul Joseph Phạm Đình Tụng,86151,RELIGIOUS FIGURE,Yên Thắng,,,pais del lugar (Wikidata),VNM,VNM,Vietnam,Sudeste Asiatico
440507,Rob Blake,86153,HOCKEY PLAYER,Simcoe,,,pais del lugar (Wikidata),CAN,CAN,Canada,Norteamerica/Aus/NZ
3867040,Agathocles of Egypt,86162,POLITICIAN,,,,sin dato en Wikidata,,,,
13875253,Lucius Caecilius Metellus,86164,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
14927839,Giovanni Cagliero,86179,RELIGIOUS FIGURE,Castelnuovo Don Bosco,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
32180948,"Bernhard III, Margrave of Baden-Baden",86181,POLITICIAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
31465969,Stephen Ostojić of Bosnia,86219,POLITICIAN,,,,sin dato en Wikidata,,,,
382535,Hal Abelson,86276,COMPUTER SCIENTIST,Estados Unidos,,,ciudadania (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
58502297,Christine Blasey Ford,86304,WRITER,Estados Unidos,,,ciudadania (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
3613953,Alexander II of Imereti,86359,NOBLEMAN,Georgia,,,ciudadania (Wikidata),GEO,GEO,Georgia,Europa del Este/Asia Central
2747192,Iñaki Azkuna,86385,POLITICIAN,Durango,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
14129491,Aeneas Mackintosh,86403,EXPLORER,Tirhut division,,,pais del lugar (Wikidata),IND,IND,India,Asia del Sur
1349485,Ottokar II of Styria,86411,POLITICIAN,,,,sin dato en Wikidata,,,,
60709786,Natalena Koroleva,86438,WRITER,Monasterio de San Pedro de Cardeña,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
2036622,Pero Escobar,86452,EXPLORER,,,,sin dato en Wikidata,,,,
9313566,Olof Celsius,86453,PHILOSOPHER,Uppsala Cathedral Assembly,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
1802552,Richard Teichmann,86494,CHESS PLAYER,Lehnitzsch,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
297171,Sita Ram Goel,86505,WRITER,Punjab,88.337777777778,22.541111111111,coordenada Wikidata,IND,IND,India,Asia del Sur
5661318,Sergey Mergelyan,86537,MATHEMATICIAN,Simferopol,34.10222222,44.95194444,coordenada Pantheon,UKR,UKR,Ukraine,Europa del Este/Asia Central
15275895,Eudokia Dekapolitissa,86541,POLITICIAN,,,,sin dato en Wikidata,,,,
2660963,Ludwig von Cobenzl,86581,POLITICIAN,Bruselas,,,pais del lugar (Wikidata),BEL,BEL,Belgium,Europa Occidental
9301325,Shamshi-Adad III,86614,POLITICIAN,,,,sin dato en Wikidata,,,,
5449598,Gisulf II of Benevento,86652,POLITICIAN,,,,sin dato en Wikidata,,,,
30701170,"Margaret, Marchioness of Namur",86662,NOBLEMAN,,,,sin dato en Wikidata,,,,
5128303,Swami Rama,86674,WRITER,Raj británico,88.337777777778,22.541111111111,coordenada Wikidata,IND,IND,India,Asia del Sur
5912845,Liutprand of Benevento,86706,POLITICIAN,,,,sin dato en Wikidata,,,,
30832189,"Gerhard VI of Jülich, Count of Berg and Ravensberg",86709,NOBLEMAN,,,,sin dato en Wikidata,,,,
1438727,Joseph Stella,86791,PAINTER,Muro Lucano,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
16367426,Peter of Vaux-de-Cernay,86850,RELIGIOUS FIGURE,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
12209510,Jean Richer,86952,ASTRONOMER,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
26918280,Khentetka,87002,RELIGIOUS FIGURE,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
3605225,Publius Aelius Paetus,87033,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
574534,Amalafrid,87149,POLITICIAN,,,,sin dato en Wikidata,,,,
14702856,Irene of Brunswick,87171,COMPANION,,,,sin dato en Wikidata,,,,
4194134,Greene Vardiman Black,87229,PHYSICIAN,Winchester,,,pais del lugar (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
19611431,Matt Ritchie,87267,SOCCER PLAYER,Gosport,,,pais del lugar (Wikidata),GBR,GBR,United Kingdom,Europa Occidental
26563544,Tomasz Makowski,87276,POLITICIAN,Polonia,,,ciudadania (Wikidata),POL,POL,Poland,Europa del Este/Asia Central
4950904,Jacques de Lacretelle,87278,WRITER,Château de Cormatin,,,pais del lugar (Wikidata),FRA,FRA,France,Europa Occidental
58874907,Oday Dabbagh,87313,SOCCER PLAYER,Jerusalén,35.234156,31.776679,coordenada Wikidata + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
19334979,Philippicus,87316,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
13051514,Publius Valerius Comazon,87324,POLITICIAN,,,,sin dato en Wikidata,,,,
1506137,Arnobius the Younger,87355,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
10040787,Derlis Florentín,87364,SOCCER PLAYER,Caacupé,,,pais del lugar (Wikidata),PRY,PRY,Paraguay,America Latina
2319242,Merankhre Mentuhotep,87457,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
509034,Cuthred of Kent,87504,NOBLEMAN,,,,sin dato en Wikidata,,,,
5560029,Quintus Marcius Rex,87517,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
2687031,Swithhelm of Essex,87521,POLITICIAN,,,,sin dato en Wikidata,,,,
34070795,"Rudolf IV, Margrave of Baden-Pforzheim",87566,POLITICIAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
4800689,Samvel Babayan,87597,POLITICIAN,Stepanakert,46.75194444,39.81527778,coordenada Pantheon,AZE,AZE,Azerbaijan,Europa del Este/Asia Central
2082108,Castinus,87665,POLITICIAN,Escitia,34.12056,44.94278,coordenada Wikidata,UKR,UKR,Ukraine,Europa del Este/Asia Central
10501242,Benedetto Aloisi Masella,87666,RELIGIOUS FIGURE,Pontecorvo,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
9862095,Alexander Pavlovich Vinogradov,87668,CHEMIST,Petretsovo,,,pais del lugar (Wikidata),RUS,RUS,Russia,Europa del Este/Asia Central
15797626,Carlo Galli,87680,SOCCER PLAYER,Montecatini Terme,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
4981314,Julius Weisbach,87695,MATHEMATICIAN,,,,sin dato en Wikidata,,,,
628885,"Odo, Count of Nevers",87701,NOBLEMAN,,,,sin dato en Wikidata,,,,
21578569,"Agnes of Aquitaine, Queen of Aragon and Navarre",87703,NOBLEMAN,,,,sin dato en Wikidata,,,,
4346910,Félix Sesúmaga,87753,SOCCER PLAYER,España,,,ciudadania (Wikidata),ESP,ESP,Spain,Europa Occidental
5000933,Pedro Reinel,87771,GEOGRAPHER,,,,sin dato en Wikidata,,,,
34784394,"John V, Margrave of Brandenburg-Salzwedel",87811,POLITICIAN,,,,sin dato en Wikidata,,,,
3537760,"Rudolf VI, Margrave of Baden",87908,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
41376649,Adelaide Anne Procter,87931,WRITER,,,,sin dato en Wikidata,,,,
40476235,Zagir Ismagilov,87940,COMPOSER,Sermenevo,,,pais del lugar (Wikidata),RUS,RUS,Russia,Europa del Este/Asia Central
18961791,Shirvani Muradov,87943,WRESTLER,Chapayevo,,,pais del lugar (Wikidata),RUS,RUS,Russia,Europa del Este/Asia Central
5576268,Ariulf of Spoleto,87946,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
20013102,"Henry III, Count of Luxembourg",87953,NOBLEMAN,Luxemburgo,,,ciudadania (Wikidata),LUX,LUX,Luxembourg,Europa Occidental
5776406,Pat Hanrahan,88001,COMPUTER SCIENTIST,Estados Unidos,,,ciudadania (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
397042,King Sunny Adé,88015,SINGER,Nigeria,,,ciudadania (Wikidata),NGA,NGA,Nigeria,Africa Subsahariana
3096440,"Hugh I, Count of Blois",88043,NOBLEMAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
1668187,Leonel Power,88072,COMPOSER,,,,sin dato en Wikidata,,,,
15483149,"Maria, wife of Constantine V",88078,POLITICIAN,,,,sin dato en Wikidata,,,,
41594218,Sumu-Epuh,88094,POLITICIAN,,,,sin dato en Wikidata,,,,
20956256,Tomisaku Kawasaki,88097,PHYSICIAN,Tokio,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
32349666,Georgii Zantaraia,88130,MARTIAL ARTS,Gali (town),41.73333333,42.63333333,coordenada Pantheon,GEO,GEO,Georgia,Europa del Este/Asia Central
44849654,Lindita,88176,SINGER,"Viti, Kosovo",21.35,42.31666667,coordenada Pantheon,XKX,XKX,Kosovo,Europa del Este/Asia Central
49989398,Tamirat Tola,88185,ATHLETE,Sebeta,,,pais del lugar (Wikidata),ETH,ETH,Ethiopia,Africa Subsahariana
3273720,Alhred of Northumbria,88227,POLITICIAN,,,,sin dato en Wikidata,,,,
19935788,Peter Seeberg,88229,WRITER,Núremberg,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
26977529,Dositheus II of Jerusalem,88275,RELIGIOUS FIGURE,Exochi,,,pais del lugar (Wikidata),GRC,GRC,Greece,Europa Occidental
27201880,Sirras,88280,NOBLEMAN,,,,sin dato en Wikidata,,,,
13474206,Rachel Cohen-Kagan,88301,POLITICIAN,Odesa,30.73262,46.47747,coordenada Wikidata,UKR,UKR,Ukraine,Europa del Este/Asia Central
6591747,Orientius,88376,WRITER,Urgel,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
31936714,Alexios Palaiologos,88377,NOBLEMAN,,,,sin dato en Wikidata,,,,
2296596,Alfhild Agrell,88378,WRITER,Härnösands domkyrkoförsamling,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
51551029,Nelly Diener,88415,SOCIAL ACTIVIST,Muri,,,pais del lugar (Wikidata),CHE,CHE,Switzerland,Europa Occidental
996709,Fenestella,88432,HISTORIAN,,,,sin dato en Wikidata,,,,
1518707,Francesco II Acciaioli,88470,POLITICIAN,,,,sin dato en Wikidata,,,,
4251430,Oswulf of Northumbria,88528,POLITICIAN,,,,sin dato en Wikidata,,,,
22836020,Xavi Torres,88529,SOCCER PLAYER,Jávea,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
3206851,Adolf Fredrik Lindblad,88567,COMPOSER,Skänninge,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
24505900,Mariem Hassan,88605,SINGER,Spanish Sahara,-13.0,25.0,coordenada Pantheon,ESH,ESH,,
33436001,Pema Khandu,88619,POLITICIAN,Tawang,91.86527778,27.58833333,coordenada Pantheon (sin pais),,,,
1937297,Hjalmar Riiser-Larsen,88638,EXPLORER,Christiania,,,pais del lugar (Wikidata),NOR,NOR,Norway,Europa Occidental
5414710,Antony I of Constantinople,88659,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
631522,Hiroo Kanamori,88693,GEOLOGIST,Tokio,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
43821034,Segerseni,88712,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
11519284,Hans von Blixen-Finecke,88716,POLITICIAN,Skurup,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
11263213,Viktor Zinger,88725,HOCKEY PLAYER,Davydovo,,,pais del lugar (Wikidata),RUS,RUS,Russia,Europa del Este/Asia Central
19196728,Dorji Wangmo,88794,WRITER,Distrito de Punakha,,,pais del lugar (Wikidata),BTN,BTN,Bhutan,Asia del Sur
21822111,Paolo Orsi,88817,ARCHAEOLOGIST,Rovereto,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
34966153,"Herman VII, Margrave of Baden-Baden",88818,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
